,f_slp:fitbit_sleep_summary_rapids_sumdurationasleepmain:allday,f_slp:fitbit_sleep_summary_rapids_sumdurationasleepmain:night,f_slp:fitbit_sleep_summary_rapids_firstwaketimemain:allday,f_slp:fitbit_sleep_summary_rapids_firstbedtimemain:allday,pid,date,f_screen:phone_screen_rapids_sumdurationunlock:allday,f_screen:phone_screen_rapids_countepisodeunlock:allday,month,week,week_period,platform
12193,471.0,,378.5,1415.0,INS-W_739,2020-04-24,390.299466666667,41.0,Apr,6,2020-04-20 to  2020-04-26,ios
12194,,,475.5,,INS-W_739,2020-04-25,281.8338,35.0,Apr,6,2020-04-20 to  2020-04-26,ios
12195,525.0,,,1375.5,INS-W_739,2020-04-26,,,Apr,6,2020-04-20 to  2020-04-26,ios
12196,,,494.5,,INS-W_739,2020-04-27,467.925916666667,30.0,Apr,7,2020-04-27 to  2020-05-03,ios
12197,364.0,,,1410.0,INS-W_739,2020-04-28,84.3295833333333,24.0,Apr,7,2020-04-27 to  2020-05-03,ios
12198,409.0,,364.0,1377.5,INS-W_739,2020-04-29,453.3409,46.0,Apr,7,2020-04-27 to  2020-05-03,ios
12199,,,378.5,,INS-W_739,2020-04-30,370.596083333333,46.0,Apr,7,2020-04-27 to  2020-05-03,ios
12200,385.0,,,1346.5,INS-W_739,2020-05-01,201.2454,22.0,May,7,2020-04-27 to  2020-05-03,ios
12201,372.0,,315.5,1413.0,INS-W_739,2020-05-02,,,May,7,2020-04-27 to  2020-05-03,ios
12202,,,388.0,,INS-W_739,2020-05-03,,,May,7,2020-04-27 to  2020-05-03,ios
12203,,,,,INS-W_739,2020-05-04,,,May,8,2020-05-04 to  2020-05-10,ios
12204,,,,,INS-W_739,2020-05-05,159.3532,19.0,May,8,2020-05-04 to  2020-05-10,ios
12205,434.0,,,1475.5,INS-W_739,2020-05-06,,,May,8,2020-05-04 to  2020-05-10,ios
12206,353.0,,494.0,1419.5,INS-W_739,2020-05-07,14.1483666666667,10.0,May,8,2020-05-04 to  2020-05-10,ios
12207,461.0,,351.0,1484.0,INS-W_739,2020-05-08,,,May,8,2020-05-04 to  2020-05-10,ios
12208,461.0,,538.5,1468.0,INS-W_739,2020-05-09,,,May,8,2020-05-04 to  2020-05-10,ios
12209,467.0,,512.0,1480.0,INS-W_739,2020-05-10,,,May,8,2020-05-04 to  2020-05-10,ios
12210,,,538.5,,INS-W_739,2020-05-11,28.0457833333333,9.0,May,9,2020-05-11 to  2020-05-17,ios
12211,,,,,INS-W_739,2020-05-12,271.498766666667,40.0,May,9,2020-05-11 to  2020-05-17,ios
12212,475.0,,,1400.0,INS-W_739,2020-05-13,336.831516666667,25.0,May,9,2020-05-11 to  2020-05-17,ios
12213,,,471.0,,INS-W_739,2020-05-14,459.464316666667,38.0,May,9,2020-05-11 to  2020-05-17,ios
12214,562.0,,,1513.5,INS-W_739,2020-05-15,,,May,9,2020-05-11 to  2020-05-17,ios
12215,,,656.5,,INS-W_739,2020-05-16,,,May,9,2020-05-11 to  2020-05-17,ios
12216,,,,,INS-W_739,2020-05-17,,,May,9,2020-05-11 to  2020-05-17,ios
12217,,,,,INS-W_739,2020-05-18,,,May,10,2020-05-18 to  2020-05-24,ios
12218,,,,,INS-W_739,2020-05-19,254.553283333333,35.0,May,10,2020-05-18 to  2020-05-24,ios
12219,,,,,INS-W_739,2020-05-20,189.3611,23.0,May,10,2020-05-18 to  2020-05-24,ios
12220,,,,,INS-W_739,2020-05-21,,,May,10,2020-05-18 to  2020-05-24,ios
12221,,,,,INS-W_739,2020-05-22,,,May,10,2020-05-18 to  2020-05-24,ios
12222,,,,,INS-W_739,2020-05-23,,,May,10,2020-05-18 to  2020-05-24,ios
12223,295.0,,,1603.5,INS-W_739,2020-05-24,,,May,10,2020-05-18 to  2020-05-24,ios
12224,0.0,,479.5,,INS-W_739,2020-05-25,,,May,11,2020-05-25 to  2020-05-31,ios
12225,,,,,INS-W_739,2020-05-26,75.5797333333333,3.0,May,11,2020-05-25 to  2020-05-31,ios
12226,,,,,INS-W_739,2020-05-27,506.05305,68.0,May,11,2020-05-25 to  2020-05-31,ios
12227,,,,,INS-W_739,2020-05-28,540.800966666666,63.0,May,11,2020-05-25 to  2020-05-31,ios
12228,,,,,INS-W_739,2020-05-29,336.02585,69.0,May,11,2020-05-25 to  2020-05-31,ios
12229,,,,,INS-W_739,2020-05-30,,,May,11,2020-05-25 to  2020-05-31,ios
12230,,,,,INS-W_739,2020-05-31,,,May,11,2020-05-25 to  2020-05-31,ios
12231,,,,,INS-W_739,2020-06-01,,,June,12,2020-06-01 to  2020-06-07,ios
12232,,,,,INS-W_739,2020-06-02,,,June,12,2020-06-01 to  2020-06-07,ios
12233,,,,,INS-W_739,2020-06-03,,,June,12,2020-06-01 to  2020-06-07,ios
12234,,,,,INS-W_739,2020-06-04,,,June,12,2020-06-01 to  2020-06-07,ios
12235,,,,,INS-W_739,2020-06-05,,,June,12,2020-06-01 to  2020-06-07,ios
12236,,,,,INS-W_739,2020-06-06,,,June,12,2020-06-01 to  2020-06-07,ios
12237,,,,,INS-W_739,2020-06-07,,,June,12,2020-06-01 to  2020-06-07,ios
12238,,,,,INS-W_739,2020-06-08,,,June,13,2020-06-08 to  2020-06-14,ios
12239,,,,,INS-W_739,2020-06-09,,,June,13,2020-06-08 to  2020-06-14,ios
12240,,,,,INS-W_739,2020-06-10,,,June,13,2020-06-08 to  2020-06-14,ios
12241,,,,,INS-W_739,2020-06-11,12.4644333333333,2.0,June,13,2020-06-08 to  2020-06-14,ios
12242,,,,,INS-W_739,2020-06-12,,,June,13,2020-06-08 to  2020-06-14,ios
12243,,,,,INS-W_739,2020-06-13,,,June,13,2020-06-08 to  2020-06-14,ios
12244,,,,,INS-W_739,2020-06-14,,,June,13,2020-06-08 to  2020-06-14,ios
12245,,,,,INS-W_739,2020-06-15,,,June,14,2020-06-15 to  2020-06-21,ios
12246,,,,,INS-W_739,2020-06-16,,,June,14,2020-06-15 to  2020-06-21,ios
12247,,,,,INS-W_739,2020-06-17,,,June,14,2020-06-15 to  2020-06-21,ios
12248,,,,,INS-W_739,2020-06-18,,,June,14,2020-06-15 to  2020-06-21,ios
12249,,,,,INS-W_739,2020-06-19,,,June,14,2020-06-15 to  2020-06-21,ios
12250,,,,,INS-W_739,2020-06-20,,,June,14,2020-06-15 to  2020-06-21,ios
12251,,,,,INS-W_739,2020-06-21,,,June,14,2020-06-15 to  2020-06-21,ios
12252,,,,,INS-W_739,2020-06-22,,,June,15,2020-06-22 to  2020-06-28,ios
12253,,,,,INS-W_739,2020-06-23,,,June,15,2020-06-22 to  2020-06-28,ios
12254,,,,,INS-W_739,2020-06-24,,,June,15,2020-06-22 to  2020-06-28,ios
12255,,,,,INS-W_739,2020-06-25,,,June,15,2020-06-22 to  2020-06-28,ios
12256,,,,,INS-W_739,2020-06-26,,,June,15,2020-06-22 to  2020-06-28,ios
12257,,,,,INS-W_740,2020-03-16,,,Mar,1,2020-03-16 to  2020-03-22,android
12258,,,,,INS-W_740,2020-03-17,,,Mar,1,2020-03-16 to  2020-03-22,android
12259,,,,,INS-W_740,2020-03-18,,,Mar,1,2020-03-16 to  2020-03-22,android
12260,,,,,INS-W_740,2020-03-19,,,Mar,1,2020-03-16 to  2020-03-22,android
12261,,,,,INS-W_740,2020-03-20,,,Mar,1,2020-03-16 to  2020-03-22,android
12262,,,,,INS-W_740,2020-03-21,,,Mar,1,2020-03-16 to  2020-03-22,android
12263,,,,,INS-W_740,2020-03-22,,,Mar,1,2020-03-16 to  2020-03-22,android
12264,,,,,INS-W_740,2020-03-23,,,Mar,2,2020-03-23 to  2020-03-29,android
12265,,,,,INS-W_740,2020-03-24,,,Mar,2,2020-03-23 to  2020-03-29,android
12266,,,,,INS-W_740,2020-03-25,,,Mar,2,2020-03-23 to  2020-03-29,android
12267,,,,,INS-W_740,2020-03-26,,,Mar,2,2020-03-23 to  2020-03-29,android
12268,,,,,INS-W_740,2020-03-27,442.413816666667,22.0,Mar,2,2020-03-23 to  2020-03-29,android
12269,,,,,INS-W_740,2020-03-28,655.414316666666,84.0,Mar,2,2020-03-23 to  2020-03-29,android
12270,,,,,INS-W_740,2020-03-29,620.315966666669,26.0,Mar,2,2020-03-23 to  2020-03-29,android
12271,,,,,INS-W_740,2020-03-30,458.300683333333,77.0,Mar,3,2020-03-30 to  2020-04-05,android
12272,,,,,INS-W_740,2020-03-31,279.4332,63.0,Mar,3,2020-03-30 to  2020-04-05,android
12273,,,,,INS-W_740,2020-04-01,462.58675,61.0,Apr,3,2020-03-30 to  2020-04-05,android
12274,,,,,INS-W_740,2020-04-02,435.571383333333,49.0,Apr,3,2020-03-30 to  2020-04-05,android
12275,,,,,INS-W_740,2020-04-03,616.294366666667,77.0,Apr,3,2020-03-30 to  2020-04-05,android
12276,,,,,INS-W_740,2020-04-04,358.351416666667,93.0,Apr,3,2020-03-30 to  2020-04-05,android
12277,,,,,INS-W_740,2020-04-05,404.787116666667,64.0,Apr,3,2020-03-30 to  2020-04-05,android
12278,,,,,INS-W_740,2020-04-06,566.282633333333,63.0,Apr,4,2020-04-06 to  2020-04-12,android
12279,,,,,INS-W_740,2020-04-07,315.16275,54.0,Apr,4,2020-04-06 to  2020-04-12,android
12280,,,,,INS-W_740,2020-04-08,628.3436,94.0,Apr,4,2020-04-06 to  2020-04-12,android
12281,,,,,INS-W_740,2020-04-09,556.894566666666,68.0,Apr,4,2020-04-06 to  2020-04-12,android
12282,,,,,INS-W_740,2020-04-10,572.305283333333,63.0,Apr,4,2020-04-06 to  2020-04-12,android
12283,412.0,,,1546.0,INS-W_740,2020-04-11,466.2071,68.0,Apr,4,2020-04-06 to  2020-04-12,android
12284,441.0,,524.5,1552.0,INS-W_740,2020-04-12,563.976300000001,50.0,Apr,4,2020-04-06 to  2020-04-12,android
12285,483.0,,558.5,1507.5,INS-W_740,2020-04-13,645.656933333334,61.0,Apr,5,2020-04-13 to  2020-04-19,android
12286,487.0,,557.5,1534.0,INS-W_740,2020-04-14,600.70755,68.0,Apr,5,2020-04-13 to  2020-04-19,android
12287,416.0,,600.5,1530.5,INS-W_740,2020-04-15,541.667150000001,60.0,Apr,5,2020-04-13 to  2020-04-19,android
12288,490.0,,510.0,1503.0,INS-W_740,2020-04-16,,,Apr,5,2020-04-13 to  2020-04-19,android
12289,505.0,,579.0,1560.5,INS-W_740,2020-04-17,,,Apr,5,2020-04-13 to  2020-04-19,android
12290,447.0,,640.0,1565.5,INS-W_740,2020-04-18,,,Apr,5,2020-04-13 to  2020-04-19,android
12291,449.0,,577.0,1545.5,INS-W_740,2020-04-19,285.882716666667,45.0,Apr,5,2020-04-13 to  2020-04-19,android
12292,391.0,,558.0,1566.5,INS-W_740,2020-04-20,557.050466666666,79.0,Apr,6,2020-04-20 to  2020-04-26,android
12293,455.0,,533.0,1527.5,INS-W_740,2020-04-21,342.2051,78.0,Apr,6,2020-04-20 to  2020-04-26,android
12294,405.0,,569.0,1556.5,INS-W_740,2020-04-22,430.502283333333,82.0,Apr,6,2020-04-20 to  2020-04-26,android
12295,417.0,,531.0,1565.0,INS-W_740,2020-04-23,422.132183333333,63.0,Apr,6,2020-04-20 to  2020-04-26,android
12296,294.0,,548.5,1684.0,INS-W_740,2020-04-24,611.556866666667,54.0,Apr,6,2020-04-20 to  2020-04-26,android
12297,416.0,,546.0,1585.0,INS-W_740,2020-04-25,574.881733333334,78.0,Apr,6,2020-04-20 to  2020-04-26,android
12298,410.0,,569.5,1591.5,INS-W_740,2020-04-26,465.08255,55.0,Apr,6,2020-04-20 to  2020-04-26,android
12299,443.0,,569.0,1542.5,INS-W_740,2020-04-27,429.210233333333,80.0,Apr,7,2020-04-27 to  2020-05-03,android
12300,319.0,,555.5,1633.0,INS-W_740,2020-04-28,722.604216666666,75.0,Apr,7,2020-04-27 to  2020-05-03,android
12301,381.0,,523.0,1562.0,INS-W_740,2020-04-29,601.7054,113.0,Apr,7,2020-04-27 to  2020-05-03,android
12302,509.0,,511.0,1559.5,INS-W_740,2020-04-30,551.717583333333,98.0,Apr,7,2020-04-27 to  2020-05-03,android
12303,436.0,,646.5,1541.0,INS-W_740,2020-05-01,760.0094,45.0,May,7,2020-04-27 to  2020-05-03,android
12304,576.0,,545.5,1513.0,INS-W_740,2020-05-02,495.198483333333,132.0,May,7,2020-04-27 to  2020-05-03,android
12305,531.0,,667.5,1470.5,INS-W_740,2020-05-03,618.835333333333,59.0,May,7,2020-04-27 to  2020-05-03,android
12306,418.0,,577.5,1530.5,INS-W_740,2020-05-04,517.232716666667,81.0,May,8,2020-05-04 to  2020-05-10,android
12307,433.0,,509.5,1531.5,INS-W_740,2020-05-05,576.969550000001,75.0,May,8,2020-05-04 to  2020-05-10,android
12308,509.0,,526.5,1521.5,INS-W_740,2020-05-06,695.152633333334,77.0,May,8,2020-05-04 to  2020-05-10,android
12309,560.0,,600.5,1535.0,INS-W_740,2020-05-07,726.4534,41.0,May,8,2020-05-04 to  2020-05-10,android
12310,461.0,,669.5,1594.0,INS-W_740,2020-05-08,544.573083333333,65.0,May,8,2020-05-04 to  2020-05-10,android
12311,532.0,,625.5,1588.0,INS-W_740,2020-05-09,664.27295,92.0,May,8,2020-05-04 to  2020-05-10,android
12312,258.0,,685.0,1515.0,INS-W_740,2020-05-10,508.98885,75.0,May,8,2020-05-04 to  2020-05-10,android
12313,599.0,,345.5,1430.0,INS-W_740,2020-05-11,613.308966666666,70.0,May,9,2020-05-11 to  2020-05-17,android
12314,463.0,,610.5,1537.5,INS-W_740,2020-05-12,382.4112,78.0,May,9,2020-05-11 to  2020-05-17,android
12315,453.0,,575.0,1528.0,INS-W_740,2020-05-13,468.662333333333,98.0,May,9,2020-05-11 to  2020-05-17,android
12316,521.0,,554.5,1521.0,INS-W_740,2020-05-14,685.055333333333,82.0,May,9,2020-05-11 to  2020-05-17,android
12317,489.0,,613.5,1594.0,INS-W_740,2020-05-15,682.764600000001,40.0,May,9,2020-05-11 to  2020-05-17,android
12318,495.0,,646.0,1574.0,INS-W_740,2020-05-16,676.102333333333,110.0,May,9,2020-05-11 to  2020-05-17,android
12319,326.0,,639.0,1783.0,INS-W_740,2020-05-17,533.854466666667,27.0,May,9,2020-05-11 to  2020-05-17,android
12320,481.0,,690.0,1516.0,INS-W_740,2020-05-18,732.025033333333,58.0,May,10,2020-05-18 to  2020-05-24,android
12321,399.0,,570.5,1463.5,INS-W_740,2020-05-19,489.30265,65.0,May,10,2020-05-18 to  2020-05-24,android
12322,407.0,,449.5,1539.5,INS-W_740,2020-05-20,536.310416666667,71.0,May,10,2020-05-18 to  2020-05-24,android
12323,592.0,,519.0,1521.5,INS-W_740,2020-05-21,582.9381,94.0,May,10,2020-05-18 to  2020-05-24,android
12324,650.0,,703.5,1580.5,INS-W_740,2020-05-22,508.9901,40.0,May,10,2020-05-18 to  2020-05-24,android
12325,313.0,,798.0,1595.0,INS-W_740,2020-05-23,482.020166666667,87.0,May,10,2020-05-18 to  2020-05-24,android
12326,450.0,,495.0,1519.5,INS-W_740,2020-05-24,382.468483333333,93.0,May,10,2020-05-18 to  2020-05-24,android
12327,492.0,,550.5,1560.0,INS-W_740,2020-05-25,608.927716666667,93.0,May,11,2020-05-25 to  2020-05-31,android
12328,449.0,,615.0,1513.0,INS-W_740,2020-05-26,646.88655,45.0,May,11,2020-05-25 to  2020-05-31,android
12329,423.0,,534.5,1520.5,INS-W_740,2020-05-27,614.739383333333,59.0,May,11,2020-05-25 to  2020-05-31,android
12330,432.0,,509.5,1561.0,INS-W_740,2020-05-28,729.6782,70.0,May,11,2020-05-25 to  2020-05-31,android
12331,541.0,,569.5,1554.5,INS-W_740,2020-05-29,577.866683333333,72.0,May,11,2020-05-25 to  2020-05-31,android
12332,573.0,,671.5,1505.0,INS-W_740,2020-05-30,698.26265,57.0,May,11,2020-05-25 to  2020-05-31,android
12333,409.0,,671.0,1510.5,INS-W_740,2020-05-31,664.853983333333,69.0,May,11,2020-05-25 to  2020-05-31,android
12334,431.0,,482.5,1588.5,INS-W_740,2020-06-01,727.905666666667,53.0,June,12,2020-06-01 to  2020-06-07,android
12335,456.0,,588.0,1587.5,INS-W_740,2020-06-02,715.877966666666,41.0,June,12,2020-06-01 to  2020-06-07,android
12336,492.0,,617.0,1591.5,INS-W_740,2020-06-03,737.449566666666,50.0,June,12,2020-06-01 to  2020-06-07,android
12337,548.0,,657.0,1563.5,INS-W_740,2020-06-04,732.799,49.0,June,12,2020-06-01 to  2020-06-07,android
12338,,,675.5,,INS-W_740,2020-06-05,112.017266666667,4.0,June,12,2020-06-01 to  2020-06-07,android
12339,,,,,INS-W_740,2020-06-06,,,June,12,2020-06-01 to  2020-06-07,android
12340,,,,,INS-W_740,2020-06-07,,,June,12,2020-06-01 to  2020-06-07,android
12341,,,,,INS-W_740,2020-06-08,,,June,13,2020-06-08 to  2020-06-14,android
12342,,,,,INS-W_740,2020-06-09,,,June,13,2020-06-08 to  2020-06-14,android
12343,,,,,INS-W_740,2020-06-10,,,June,13,2020-06-08 to  2020-06-14,android
12344,,,,,INS-W_740,2020-06-11,,,June,13,2020-06-08 to  2020-06-14,android
12345,,,,,INS-W_740,2020-06-12,,,June,13,2020-06-08 to  2020-06-14,android
12346,,,,,INS-W_740,2020-06-13,,,June,13,2020-06-08 to  2020-06-14,android
12347,,,,,INS-W_740,2020-06-14,,,June,13,2020-06-08 to  2020-06-14,android
12348,,,,,INS-W_740,2020-06-15,,,June,14,2020-06-15 to  2020-06-21,android
12349,,,,,INS-W_740,2020-06-16,,,June,14,2020-06-15 to  2020-06-21,android
12350,,,,,INS-W_740,2020-06-17,,,June,14,2020-06-15 to  2020-06-21,android
12351,,,,,INS-W_740,2020-06-18,,,June,14,2020-06-15 to  2020-06-21,android
12352,,,,,INS-W_740,2020-06-19,,,June,14,2020-06-15 to  2020-06-21,android
12353,,,,,INS-W_740,2020-06-20,,,June,14,2020-06-15 to  2020-06-21,android
12354,,,,,INS-W_740,2020-06-21,,,June,14,2020-06-15 to  2020-06-21,android
12355,,,,,INS-W_740,2020-06-22,,,June,15,2020-06-22 to  2020-06-28,android
12356,,,,,INS-W_740,2020-06-23,,,June,15,2020-06-22 to  2020-06-28,android
12357,,,,,INS-W_740,2020-06-24,,,June,15,2020-06-22 to  2020-06-28,android
12358,,,,,INS-W_740,2020-06-25,,,June,15,2020-06-22 to  2020-06-28,android
12359,,,,,INS-W_740,2020-06-26,,,June,15,2020-06-22 to  2020-06-28,android
12360,,,,,INS-W_742,2020-03-16,243.875416666667,54.0,Mar,1,2020-03-16 to  2020-03-22,ios
12361,,,,,INS-W_742,2020-03-17,10.8582,4.0,Mar,1,2020-03-16 to  2020-03-22,ios
12362,,,,,INS-W_742,2020-03-18,188.90095,44.0,Mar,1,2020-03-16 to  2020-03-22,ios
12363,,,,,INS-W_742,2020-03-19,198.220516666667,49.0,Mar,1,2020-03-16 to  2020-03-22,ios
12364,,,,,INS-W_742,2020-03-20,467.81275,43.0,Mar,1,2020-03-16 to  2020-03-22,ios
12365,,,,,INS-W_742,2020-03-21,191.573683333333,55.0,Mar,1,2020-03-16 to  2020-03-22,ios
12366,,,,,INS-W_742,2020-03-22,442.822750000001,34.0,Mar,1,2020-03-16 to  2020-03-22,ios
12367,,,,,INS-W_742,2020-03-23,131.06665,39.0,Mar,2,2020-03-23 to  2020-03-29,ios
12368,,,,,INS-W_742,2020-03-24,282.5803,62.0,Mar,2,2020-03-23 to  2020-03-29,ios
12369,,,,,INS-W_742,2020-03-25,223.1017,80.0,Mar,2,2020-03-23 to  2020-03-29,ios
12370,,,,,INS-W_742,2020-03-26,185.969916666667,54.0,Mar,2,2020-03-23 to  2020-03-29,ios
12371,,,,,INS-W_742,2020-03-27,247.280516666667,61.0,Mar,2,2020-03-23 to  2020-03-29,ios
12372,,,,,INS-W_742,2020-03-28,136.023716666667,48.0,Mar,2,2020-03-23 to  2020-03-29,ios
12373,,,,,INS-W_742,2020-03-29,222.38775,36.0,Mar,2,2020-03-23 to  2020-03-29,ios
12374,,,,,INS-W_742,2020-03-30,281.855516666667,58.0,Mar,3,2020-03-30 to  2020-04-05,ios
12375,,,,,INS-W_742,2020-03-31,98.2402,35.0,Mar,3,2020-03-30 to  2020-04-05,ios
12376,,,,,INS-W_742,2020-04-01,206.740866666667,45.0,Apr,3,2020-03-30 to  2020-04-05,ios
12377,320.0,,,1403.0,INS-W_742,2020-04-02,238.0839,52.0,Apr,3,2020-03-30 to  2020-04-05,ios
12378,551.0,,304.5,1393.0,INS-W_742,2020-04-03,161.508833333333,8.0,Apr,3,2020-03-30 to  2020-04-05,ios
12379,494.0,,546.5,1384.0,INS-W_742,2020-04-04,12.49285,1.0,Apr,3,2020-03-30 to  2020-04-05,ios
12380,521.0,,468.5,1442.0,INS-W_742,2020-04-05,221.919816666667,50.0,Apr,3,2020-03-30 to  2020-04-05,ios
12381,471.0,,559.5,1458.5,INS-W_742,2020-04-06,193.59735,56.0,Apr,4,2020-04-06 to  2020-04-12,ios
12382,362.0,,517.5,1367.5,INS-W_742,2020-04-07,454.383800000001,29.0,Apr,4,2020-04-06 to  2020-04-12,ios
12383,617.0,,324.5,1309.5,INS-W_742,2020-04-08,168.73535,60.0,Apr,4,2020-04-06 to  2020-04-12,ios
12384,349.0,,558.5,1402.5,INS-W_742,2020-04-09,141.7256,63.0,Apr,4,2020-04-06 to  2020-04-12,ios
12385,395.0,,329.5,1477.5,INS-W_742,2020-04-10,241.304266666667,40.0,Apr,4,2020-04-06 to  2020-04-12,ios
12386,307.0,,468.5,1409.0,INS-W_742,2020-04-11,226.137016666667,63.0,Apr,4,2020-04-06 to  2020-04-12,ios
12387,463.0,,290.5,1501.5,INS-W_742,2020-04-12,260.093733333333,66.0,Apr,4,2020-04-06 to  2020-04-12,ios
12388,469.0,,537.5,1359.5,INS-W_742,2020-04-13,247.404183333333,51.0,Apr,5,2020-04-13 to  2020-04-19,ios
12389,485.0,,452.5,1450.0,INS-W_742,2020-04-14,129.53145,34.0,Apr,5,2020-04-13 to  2020-04-19,ios
12390,521.0,,551.0,1403.5,INS-W_742,2020-04-15,142.453316666667,52.0,Apr,5,2020-04-13 to  2020-04-19,ios
12391,334.0,,512.5,1475.5,INS-W_742,2020-04-16,,,Apr,5,2020-04-13 to  2020-04-19,ios
12392,455.0,,377.5,1436.5,INS-W_742,2020-04-17,29.8714166666667,18.0,Apr,5,2020-04-13 to  2020-04-19,ios
12393,346.0,,486.5,1432.0,INS-W_742,2020-04-18,160.027233333333,66.0,Apr,5,2020-04-13 to  2020-04-19,ios
12394,370.0,,357.5,1454.5,INS-W_742,2020-04-19,461.527533333334,48.0,Apr,5,2020-04-13 to  2020-04-19,ios
12395,661.0,,415.5,1280.5,INS-W_742,2020-04-20,348.251866666667,63.0,Apr,6,2020-04-20 to  2020-04-26,ios
12396,427.0,,539.5,1343.0,INS-W_742,2020-04-21,102.882883333333,11.0,Apr,6,2020-04-20 to  2020-04-26,ios
12397,498.0,,355.5,1446.5,INS-W_742,2020-04-22,88.5672,50.0,Apr,6,2020-04-20 to  2020-04-26,ios
12398,498.0,,528.0,1440.5,INS-W_742,2020-04-23,129.837266666667,40.0,Apr,6,2020-04-20 to  2020-04-26,ios
12399,631.0,,515.5,1348.5,INS-W_742,2020-04-24,168.96585,48.0,Apr,6,2020-04-20 to  2020-04-26,ios
12400,497.0,,605.5,1485.0,INS-W_742,2020-04-25,170.843566666667,55.0,Apr,6,2020-04-20 to  2020-04-26,ios
12401,612.0,,585.5,1307.5,INS-W_742,2020-04-26,233.85555,7.0,Apr,6,2020-04-20 to  2020-04-26,ios
12402,567.0,,509.5,1336.5,INS-W_742,2020-04-27,,,Apr,7,2020-04-27 to  2020-05-03,ios
12403,588.0,,499.5,1322.5,INS-W_742,2020-04-28,,,Apr,7,2020-04-27 to  2020-05-03,ios
12404,571.0,,485.5,1345.5,INS-W_742,2020-04-29,322.052500000002,33.0,Apr,7,2020-04-27 to  2020-05-03,ios
12405,270.0,,514.5,1375.0,INS-W_742,2020-04-30,152.497783333333,37.0,Apr,7,2020-04-27 to  2020-05-03,ios
12406,532.0,,223.5,1308.5,INS-W_742,2020-05-01,217.5279,55.0,May,7,2020-04-27 to  2020-05-03,ios
12407,546.0,,419.5,1380.0,INS-W_742,2020-05-02,253.83965,49.0,May,7,2020-04-27 to  2020-05-03,ios
12408,423.0,,512.5,1315.5,INS-W_742,2020-05-03,167.29705,88.0,May,7,2020-04-27 to  2020-05-03,ios
12409,566.0,,322.5,1359.0,INS-W_742,2020-05-04,442.370583333333,80.0,May,8,2020-05-04 to  2020-05-10,ios
12410,430.0,,519.5,1350.0,INS-W_742,2020-05-05,211.386216666667,58.0,May,8,2020-05-04 to  2020-05-10,ios
12411,398.0,,363.5,1424.5,INS-W_742,2020-05-06,294.2609,42.0,May,8,2020-05-04 to  2020-05-10,ios
12412,454.0,,402.5,1335.0,INS-W_742,2020-05-07,124.210483333333,55.0,May,8,2020-05-04 to  2020-05-10,ios
12413,507.0,,384.0,1346.5,INS-W_742,2020-05-08,182.0971,54.0,May,8,2020-05-04 to  2020-05-10,ios
12414,457.0,,451.5,1407.5,INS-W_742,2020-05-09,89.3945666666667,31.0,May,8,2020-05-04 to  2020-05-10,ios
12415,432.0,,446.0,1359.5,INS-W_742,2020-05-10,236.208316666667,64.0,May,8,2020-05-04 to  2020-05-10,ios
12416,292.0,,374.5,1662.0,INS-W_742,2020-05-11,270.8338,69.0,May,9,2020-05-11 to  2020-05-17,ios
12417,263.0,,521.5,1307.0,INS-W_742,2020-05-12,349.279933333333,34.0,May,9,2020-05-11 to  2020-05-17,ios
12418,644.0,,147.5,1321.5,INS-W_742,2020-05-13,464.581350000001,38.0,May,9,2020-05-11 to  2020-05-17,ios
12419,451.0,,584.5,1457.0,INS-W_742,2020-05-14,377.107233333333,35.0,May,9,2020-05-11 to  2020-05-17,ios
12420,460.0,,485.5,1312.0,INS-W_742,2020-05-15,170.339533333333,58.0,May,9,2020-05-11 to  2020-05-17,ios
12421,386.0,,358.5,1393.0,INS-W_742,2020-05-16,374.079583333333,48.0,May,9,2020-05-11 to  2020-05-17,ios
12422,678.0,,366.5,1295.0,INS-W_742,2020-05-17,252.001183333333,51.0,May,9,2020-05-11 to  2020-05-17,ios
12423,612.0,,573.5,1317.0,INS-W_742,2020-05-18,293.981433333333,56.0,May,10,2020-05-18 to  2020-05-24,ios
12424,371.0,,520.5,1380.0,INS-W_742,2020-05-19,267.092983333333,56.0,May,10,2020-05-18 to  2020-05-24,ios
12425,554.0,,335.5,1325.5,INS-W_742,2020-05-20,231.500166666667,67.0,May,10,2020-05-18 to  2020-05-24,ios
12426,404.0,,462.5,1352.5,INS-W_742,2020-05-21,59.5886833333333,44.0,May,10,2020-05-18 to  2020-05-24,ios
12427,592.0,,330.5,1275.5,INS-W_742,2020-05-22,215.534316666667,51.0,May,10,2020-05-18 to  2020-05-24,ios
12428,536.0,,442.5,1457.0,INS-W_742,2020-05-23,223.73615,74.0,May,10,2020-05-18 to  2020-05-24,ios
12429,458.0,,582.5,1387.5,INS-W_742,2020-05-24,362.490666666667,54.0,May,10,2020-05-18 to  2020-05-24,ios
12430,566.0,,435.5,1387.5,INS-W_742,2020-05-25,303.338016666667,44.0,May,11,2020-05-25 to  2020-05-31,ios
12431,627.0,,537.0,1343.0,INS-W_742,2020-05-26,205.354916666667,43.0,May,11,2020-05-25 to  2020-05-31,ios
12432,385.0,,584.5,1535.0,INS-W_742,2020-05-27,359.12045,47.0,May,11,2020-05-25 to  2020-05-31,ios
12433,409.0,,502.5,1499.0,INS-W_742,2020-05-28,147.989266666667,45.0,May,11,2020-05-25 to  2020-05-31,ios
